Time,Data
2997,3755
2998,3750
2999,3750
3000,3753
3001,3756
3002,3755
3003,3754
3004,3754
3005,3752
3006,3746
3007,3759
3008,3771
3009,3771
3010,3751
3011,3762
3012,3752
3013,3760
3014,3760
3015,3758
3016,3761
3017,3745
3018,3745
3019,3754
3020,3751
3021,3753
3022,3761
3023,3761
3024,3756
3025,3754
3026,3762
3027,3756
3028,3756
3029,3754
3030,3762
3031,3769
3032,3758
3033,3758
3034,3762
3035,3764
3036,3763
3037,3763
3038,3763
3039,3764
3040,3773
3041,3752
3042,3771
3043,3771
3044,3768
3045,3771
3046,3764
3047,3771
3048,3771
3049,3771
3050,3773
3051,3770
3052,3776
3053,3776
3054,3772
3055,3776
3056,3776
3057,3776
3058,3774
3059,3771
3060,3781
3061,3778
3062,3778
3063,3779
3064,3776
3065,3774
3066,3775
3067,3775
3068,3786
3069,3785
3070,3795
3071,3787
3072,3787
3073,3783
3074,3788
3075,3807
3076,3794
3077,3794
3078,3790
3079,3783
3080,3792
3081,3784
3082,3784
3083,3788
3084,3782
3085,3792
3086,3780
3087,3780
3088,3790
3089,3783
3090,3787
3091,3796
3092,3796
3093,3785
3094,3792
3095,3791
3096,3785
3097,3785
3098,3793
3099,3795
3100,3788
3101,3788
3102,3794
3103,3785
3104,3797
3105,3794
3106,3794
3107,3786
3108,3794
3109,3798
3110,3789
3111,3789
3112,3797
3113,3798
3114,3796
3115,3802
3116,3802
3117,3795
3118,3800
3119,3795
3120,3785
3121,3785
3122,3799
3123,3793
3124,3799
3125,3791
3126,3791
3127,3798
3128,3800
3129,3789
3130,3791
3131,3791
3132,3800
3133,3797
3134,3794
3135,3792
3136,3792
3137,3797
3138,3801
3139,3805
3140,3806
3141,3806
3142,3800
3143,3801
3144,3805
3145,3805
3146,3797
3147,3798
3148,3811
3149,3799
3150,3799
3151,3790
3152,3793
3153,3807
3154,3811
3155,3811
3156,3810
3157,3811
3158,3804
3159,3802
3160,3802
3161,3813
3162,3803
3163,3801
3164,3795
3165,3795
3166,3815
3167,3802
3168,3809
3169,3802
3170,3802
3171,3809
3172,3811
3173,3810
3174,3805
3175,3805
3176,3805
3177,3813
3178,3810
3179,3818
3180,3818
3181,3811
3182,3818
3183,3805
3184,3817
3185,3817
3186,3819
3187,3815
3188,3822
3189,3822
3190,3804
3191,3811
3192,3819
3193,3810
3194,3810
3195,3819
3196,3815
3197,3807
3198,3818
3199,3818
3200,3809
3201,3814
3202,3816
3203,3820
3204,3820
3205,3813
3206,3822
3207,3817
3208,3824
3209,3824
3210,3826
3211,3826
3212,3835
3213,3822
3214,3822
3215,3824
3216,3827
3217,3823
3218,3824
3219,3824
3220,3821
3221,3833
3222,3824
3223,3831
3224,3831
3225,3825
3226,3824
3227,3820
3228,3826
3229,3826
3230,3830
3231,3828
3232,3825
3233,3825
3234,3828
3235,3834
3236,3844
3237,3824
3238,3824
3239,3838
3240,3814
3241,3829
3242,3840
